year,state,count_type,count
2017,DC,Sheltered SH Homeless,0.0
2017,Delaware,Sheltered SH Homeless,0.0
2017,Florida,Sheltered SH Homeless,113.0
2017,Georgia,Sheltered SH Homeless,0.0
2017,GU,Sheltered SH Homeless,0.0
2017,Hawaii,Sheltered SH Homeless,25.0
2017,Iowa,Sheltered SH Homeless,0.0
2017,Idaho,Sheltered SH Homeless,0.0
2017,Illinois,Sheltered SH Homeless,75.0
2017,Indiana,Sheltered SH Homeless,44.0
2017,Kansas,Sheltered SH Homeless,6.0
2017,Kentucky,Sheltered SH Homeless,2.0
2017,Louisiana,Sheltered SH Homeless,37.0
2017,Massachusetts,Sheltered SH Homeless,77.0
2017,Maryland,Sheltered SH Homeless,77.0
2017,Maine,Sheltered SH Homeless,15.0
2017,Michigan,Sheltered SH Homeless,46.0
2017,Minnesota,Sheltered SH Homeless,0.0
2017,Missouri,Sheltered SH Homeless,33.0
2017,MP,Sheltered SH Homeless,0.0
2017,Mississippi,Sheltered SH Homeless,0.0
2017,Montana,Sheltered SH Homeless,0.0
2017,North Carolina,Sheltered SH Homeless,0.0
2017,North Dakota,Sheltered SH Homeless,0.0
2017,Nebraska,Sheltered SH Homeless,0.0
2017,New Hampshire,Sheltered SH Homeless,9.0
2017,New Jersey,Sheltered SH Homeless,22.0
2017,New Mexico,Sheltered SH Homeless,0.0
2017,Nevada,Sheltered SH Homeless,20.0
2017,New York,Sheltered SH Homeless,75.0
2017,Ohio,Sheltered SH Homeless,60.0
2017,Oklahoma,Sheltered SH Homeless,22.0
2017,Oregon,Sheltered SH Homeless,7.0
2017,Pennsylvania,Sheltered SH Homeless,170.0
2017,PR,Sheltered SH Homeless,26.0
2017,Rhode Island,Sheltered SH Homeless,0.0
2017,South Carolina,Sheltered SH Homeless,13.0
2017,South Dakota,Sheltered SH Homeless,0.0
2017,Tennessee,Sheltered SH Homeless,6.0
2017,Texas,Sheltered SH Homeless,71.0
2017,Utah,Sheltered SH Homeless,0.0
2017,Virginia,Sheltered SH Homeless,52.0
2017,VI,Sheltered SH Homeless,0.0
2017,Vermont,Sheltered SH Homeless,3.0
2017,Washington,Sheltered SH Homeless,43.0
2017,Wisconsin,Sheltered SH Homeless,82.0
2017,West Virginia,Sheltered SH Homeless,11.0
2017,Wyoming,Sheltered SH Homeless,0.0
2017,Total,Sheltered SH Homeless,1463.0
2017,Alaska,Sheltered Total Homeless,1551.0
2017,Alabama,Sheltered Total Homeless,2656.0
2017,Arkansas,Sheltered Total Homeless,1273.0
2017,Arizona,Sheltered Total Homeless,5781.0
2017,California,Sheltered Total Homeless,42636.0
2017,Colorado,Sheltered Total Homeless,7081.0
2017,Connecticut,Sheltered Total Homeless,2972.0
2017,DC,Sheltered Total Homeless,6576.0
2017,Delaware,Sheltered Total Homeless,936.0
2017,Florida,Sheltered Total Homeless,17111.0
2017,Georgia,Sheltered Total Homeless,6651.0
2017,GU,Sheltered Total Homeless,87.0
2017,Hawaii,Sheltered Total Homeless,3420.0
2017,Iowa,Sheltered Total Homeless,2652.0
2017,Idaho,Sheltered Total Homeless,1398.0
2017,Illinois,Sheltered Total Homeless,8541.0
2017,Indiana,Sheltered Total Homeless,4869.0
2017,Kansas,Sheltered Total Homeless,1942.0
2017,Kentucky,Sheltered Total Homeless,3298.0
2017,Louisiana,Sheltered Total Homeless,2330.0
2017,Massachusetts,Sheltered Total Homeless,16574.0
2017,Maryland,Sheltered Total Homeless,5511.0
2017,Maine,Sheltered Total Homeless,2100.0
2017,Michigan,Sheltered Total Homeless,8028.0
2017,Minnesota,Sheltered Total Homeless,6560.0
2017,Missouri,Sheltered Total Homeless,4885.0
2017,MP,Sheltered Total Homeless,24.0
2017,Mississippi,Sheltered Total Homeless,753.0
2017,Montana,Sheltered Total Homeless,985.0
2017,North Carolina,Sheltered Total Homeless,6511.0
2017,North Dakota,Sheltered Total Homeless,758.0
2017,Nebraska,Sheltered Total Homeless,2381.0
2017,New Hampshire,Sheltered Total Homeless,1282.0
2017,New Jersey,Sheltered Total Homeless,7122.0
2017,New Mexico,Sheltered Total Homeless,1686.0
2017,Nevada,Sheltered Total Homeless,3255.0
2017,New York,Sheltered Total Homeless,84948.0
2017,Ohio,Sheltered Total Homeless,8786.0
2017,Oklahoma,Sheltered Total Homeless,3084.0
2017,Oregon,Sheltered Total Homeless,5986.0
2017,Pennsylvania,Sheltered Total Homeless,12340.0
2017,PR,Sheltered Total Homeless,1013.0
2017,Rhode Island,Sheltered Total Homeless,1111.0
2017,South Carolina,Sheltered Total Homeless,2415.0
2017,South Dakota,Sheltered Total Homeless,772.0
2017,Tennessee,Sheltered Total Homeless,5544.0
2017,Texas,Sheltered Total Homeless,15055.0
2017,Utah,Sheltered Total Homeless,2574.0
2017,Virginia,Sheltered Total Homeless,5059.0
2017,VI,Sheltered Total Homeless,74.0
2017,Vermont,Sheltered Total Homeless,1091.0
2017,Washington,Sheltered Total Homeless,12521.0
2017,Wisconsin,Sheltered Total Homeless,4687.0
2017,West Virginia,Sheltered Total Homeless,1121.0
2017,Wyoming,Sheltered Total Homeless,510.0
2017,Total,Sheltered Total Homeless,360867.0
2017,Alaska,Unsheltered Homeless,294.0
2017,Alabama,Unsheltered Homeless,1137.0
2017,Arkansas,Unsheltered Homeless,1194.0
2017,Arizona,Unsheltered Homeless,3166.0
2017,California,Unsheltered Homeless,88896.0
2017,Colorado,Unsheltered Homeless,3859.0
2017,Connecticut,Unsheltered Homeless,416.0
2017,DC,Unsheltered Homeless,897.0
2017,Delaware,Unsheltered Homeless,58.0
2017,Florida,Unsheltered Homeless,15079.0
2017,Georgia,Unsheltered Homeless,3523.0
2017,GU,Unsheltered Homeless,765.0
2017,Hawaii,Unsheltered Homeless,3800.0
2017,Iowa,Unsheltered Homeless,104.0
2017,Idaho,Unsheltered Homeless,639.0
2017,Illinois,Unsheltered Homeless,2257.0
2017,Indiana,Unsheltered Homeless,569.0
2017,Kansas,Unsheltered Homeless,345.0
2017,Kentucky,Unsheltered Homeless,727.0
2017,Louisiana,Unsheltered Homeless,975.0
2017,Massachusetts,Unsheltered Homeless,991.0
2017,Maryland,Unsheltered Homeless,1736.0
2017,Maine,Unsheltered Homeless,180.0
2017,Michigan,Unsheltered Homeless,1023.0
2017,Minnesota,Unsheltered Homeless,1108.0
2017,Missouri,Unsheltered Homeless,1152.0
2017,MP,Unsheltered Homeless,648.0
2017,Mississippi,Unsheltered Homeless,719.0
2017,Montana,Unsheltered Homeless,544.0
2017,North Carolina,Unsheltered Homeless,2451.0
2017,North Dakota,Unsheltered Homeless,331.0
2017,Nebraska,Unsheltered Homeless,120.0
2017,New Hampshire,Unsheltered Homeless,174.0
2017,New Jersey,Unsheltered Homeless,1414.0
2017,New Mexico,Unsheltered Homeless,796.0
2017,Nevada,Unsheltered Homeless,4578.0
2017,New York,Unsheltered Homeless,4555.0
2017,Ohio,Unsheltered Homeless,1309.0
2017,Oklahoma,Unsheltered Homeless,1115.0
2017,Oregon,Unsheltered Homeless,7967.0
2017,Pennsylvania,Unsheltered Homeless,1798.0
2017,PR,Unsheltered Homeless,2512.0
2017,Rhode Island,Unsheltered Homeless,69.0
2017,South Carolina,Unsheltered Homeless,1501.0
2017,South Dakota,Unsheltered Homeless,171.0
2017,Tennessee,Unsheltered Homeless,2765.0
2017,Texas,Unsheltered Homeless,8493.0
2017,Utah,Unsheltered Homeless,278.0
2017,Virginia,Unsheltered Homeless,1008.0
2017,VI,Unsheltered Homeless,307.0
2017,Vermont,Unsheltered Homeless,134.0
2017,Washington,Unsheltered Homeless,8591.0
2017,Wisconsin,Unsheltered Homeless,340.0
2017,West Virginia,Unsheltered Homeless,188.0
2017,Wyoming,Unsheltered Homeless,363.0
2017,Total,Unsheltered Homeless,190129.0
2017,Alaska,Homeless Individuals,1354.0
2017,Alabama,Homeless Individuals,2985.0
2017,Arkansas,Homeless Individuals,2068.0
2017,Arizona,Homeless Individuals,6488.0
2017,California,Homeless Individuals,110260.0
2017,Colorado,Homeless Individuals,7571.0
2017,Connecticut,Homeless Individuals,2208.0
2017,DC,Homeless Individuals,3583.0
2017,Delaware,Homeless Individuals,615.0
2017,Florida,Homeless Individuals,22768.0
2017,Georgia,Homeless Individuals,7422.0
2017,GU,Homeless Individuals,215.0
2017,Hawaii,Homeless Individuals,4535.0
2017,Iowa,Homeless Individuals,1500.0
2017,Idaho,Homeless Individuals,1309.0
2017,Illinois,Homeless Individuals,6894.0
2017,Indiana,Homeless Individuals,3623.0
2017,Kansas,Homeless Individuals,1423.0
2017,Kentucky,Homeless Individuals,3032.0
2017,Louisiana,Homeless Individuals,2559.0
2017,Massachusetts,Homeless Individuals,6267.0
2017,Maryland,Homeless Individuals,5077.0
2017,Maine,Homeless Individuals,1352.0
2017,Michigan,Homeless Individuals,5628.0
2017,Minnesota,Homeless Individuals,3899.0
2017,Missouri,Homeless Individuals,3768.0
2017,MP,Homeless Individuals,208.0
2017,Mississippi,Homeless Individuals,1100.0
2017,Montana,Homeless Individuals,987.0
2017,North Carolina,Homeless Individuals,6044.0
2017,North Dakota,Homeless Individuals,832.0
2017,Nebraska,Homeless Individuals,1698.0
2017,New Hampshire,Homeless Individuals,776.0
2017,New Jersey,Homeless Individuals,5433.0
2017,New Mexico,Homeless Individuals,1865.0
2017,Nevada,Homeless Individuals,7281.0
2017,New York,Homeless Individuals,37390.0
2017,Ohio,Homeless Individuals,6688.0
2017,Oklahoma,Homeless Individuals,2824.0
2017,Oregon,Homeless Individuals,10434.0
2017,Pennsylvania,Homeless Individuals,8271.0
2017,PR,Homeless Individuals,3141.0
2017,Rhode Island,Homeless Individuals,802.0
2017,South Carolina,Homeless Individuals,2896.0
2017,South Dakota,Homeless Individuals,611.0
2017,Tennessee,Homeless Individuals,6137.0
2017,Texas,Homeless Individuals,16708.0
2017,Utah,Homeless Individuals,1882.0
2017,Virginia,Homeless Individuals,4028.0
2017,VI,Homeless Individuals,369.0
2017,Vermont,Homeless Individuals,697.0
2017,Washington,Homeless Individuals,14781.0
2017,Wisconsin,Homeless Individuals,2645.0
2017,West Virginia,Homeless Individuals,1032.0
2017,Wyoming,Homeless Individuals,622.0
2017,Total,Homeless Individuals,366585.0
2017,Alaska,Sheltered ES Homeless Individuals,792.0
2017,Alabama,Sheltered ES Homeless Individuals,1163.0
2017,Arkansas,Sheltered ES Homeless Individuals,677.0
2017,Arizona,Sheltered ES Homeless Individuals,2541.0
2017,California,Sheltered ES Homeless Individuals,16157.0
2017,Colorado,Sheltered ES Homeless Individuals,3398.0
2017,Connecticut,Sheltered ES Homeless Individuals,1451.0
2017,DC,Sheltered ES Homeless Individuals,1992.0
2017,Delaware,Sheltered ES Homeless Individuals,355.0
2017,Florida,Sheltered ES Homeless Individuals,6617.0
2017,Georgia,Sheltered ES Homeless Individuals,2298.0
2017,GU,Sheltered ES Homeless Individuals,17.0
2017,Hawaii,Sheltered ES Homeless Individuals,746.0
2017,Iowa,Sheltered ES Homeless Individuals,957.0
2017,Idaho,Sheltered ES Homeless Individuals,673.0
2017,Illinois,Sheltered ES Homeless Individuals,3067.0
2017,Indiana,Sheltered ES Homeless Individuals,2232.0
2017,Kansas,Sheltered ES Homeless Individuals,830.0
2017,Kentucky,Sheltered ES Homeless Individuals,1607.0
2017,Louisiana,Sheltered ES Homeless Individuals,891.0
2017,Massachusetts,Sheltered ES Homeless Individuals,3850.0
2017,Maryland,Sheltered ES Homeless Individuals,2337.0
2017,Maine,Sheltered ES Homeless Individuals,681.0
2017,Michigan,Sheltered ES Homeless Individuals,3554.0
2017,Minnesota,Sheltered ES Homeless Individuals,2013.0
2017,Missouri,Sheltered ES Homeless Individuals,1865.0
2017,MP,Sheltered ES Homeless Individuals,11.0
2017,Mississippi,Sheltered ES Homeless Individuals,239.0
2017,Montana,Sheltered ES Homeless Individuals,517.0
2017,North Carolina,Sheltered ES Homeless Individuals,3155.0
2017,North Dakota,Sheltered ES Homeless Individuals,533.0
2017,Nebraska,Sheltered ES Homeless Individuals,1163.0
2017,New Hampshire,Sheltered ES Homeless Individuals,475.0
2017,New Jersey,Sheltered ES Homeless Individuals,3043.0
2017,New Mexico,Sheltered ES Homeless Individuals,929.0
2017,Nevada,Sheltered ES Homeless Individuals,1890.0
2017,New York,Sheltered ES Homeless Individuals,28643.0
2017,Ohio,Sheltered ES Homeless Individuals,4385.0
2017,Oklahoma,Sheltered ES Homeless Individuals,1596.0
2017,Oregon,Sheltered ES Homeless Individuals,2883.0
2017,Pennsylvania,Sheltered ES Homeless Individuals,4433.0
2017,PR,Sheltered ES Homeless Individuals,356.0
2017,Rhode Island,Sheltered ES Homeless Individuals,620.0
2017,South Carolina,Sheltered ES Homeless Individuals,1221.0
2017,South Dakota,Sheltered ES Homeless Individuals,343.0
2017,Tennessee,Sheltered ES Homeless Individuals,2701.0
2017,Texas,Sheltered ES Homeless Individuals,6880.0
2017,Utah,Sheltered ES Homeless Individuals,1343.0
2017,Virginia,Sheltered ES Homeless Individuals,2543.0
2017,VI,Sheltered ES Homeless Individuals,27.0
2017,Vermont,Sheltered ES Homeless Individuals,448.0
2017,Washington,Sheltered ES Homeless Individuals,4956.0
2017,Wisconsin,Sheltered ES Homeless Individuals,1730.0
2017,West Virginia,Sheltered ES Homeless Individuals,726.0
2017,Wyoming,Sheltered ES Homeless Individuals,293.0
2017,Total,Sheltered ES Homeless Individuals,140843.0
2017,Alaska,Sheltered TH Homeless Individuals,268.0
2017,Alabama,Sheltered TH Homeless Individuals,753.0
2017,Arkansas,Sheltered TH Homeless Individuals,260.0
2017,Arizona,Sheltered TH Homeless Individuals,846.0
2017,California,Sheltered TH Homeless Individuals,8739.0
2017,Colorado,Sheltered TH Homeless Individuals,1296.0
2017,Connecticut,Sheltered TH Homeless Individuals,345.0
2017,DC,Sheltered TH Homeless Individuals,694.0
2017,Delaware,Sheltered TH Homeless Individuals,208.0
2017,Florida,Sheltered TH Homeless Individuals,4201.0
2017,Georgia,Sheltered TH Homeless Individuals,1804.0
2017,GU,Sheltered TH Homeless Individuals,0.0
2017,Hawaii,Sheltered TH Homeless Individuals,487.0
2017,Iowa,Sheltered TH Homeless Individuals,439.0
2017,Idaho,Sheltered TH Homeless Individuals,184.0
2017,Illinois,Sheltered TH Homeless Individuals,1617.0
2017,Indiana,Sheltered TH Homeless Individuals,806.0
2017,Kansas,Sheltered TH Homeless Individuals,247.0
2017,Kentucky,Sheltered TH Homeless Individuals,777.0
2017,Louisiana,Sheltered TH Homeless Individuals,719.0
2017,Massachusetts,Sheltered TH Homeless Individuals,1361.0
2017,Maryland,Sheltered TH Homeless Individuals,1095.0
2017,Maine,Sheltered TH Homeless Individuals,548.0
2017,Michigan,Sheltered TH Homeless Individuals,1115.0
2017,Minnesota,Sheltered TH Homeless Individuals,879.0
2017,Missouri,Sheltered TH Homeless Individuals,872.0
2017,MP,Sheltered TH Homeless Individuals,0.0
2017,Mississippi,Sheltered TH Homeless Individuals,213.0
2017,Montana,Sheltered TH Homeless Individuals,116.0
2017,North Carolina,Sheltered TH Homeless Individuals,974.0
2017,North Dakota,Sheltered TH Homeless Individuals,117.0
2017,Nebraska,Sheltered TH Homeless Individuals,415.0
2017,New Hampshire,Sheltered TH Homeless Individuals,154.0
2017,New Jersey,Sheltered TH Homeless Individuals,973.0
2017,New Mexico,Sheltered TH Homeless Individuals,218.0
2017,Nevada,Sheltered TH Homeless Individuals,811.0
2017,New York,Sheltered TH Homeless Individuals,4172.0
2017,Ohio,Sheltered TH Homeless Individuals,1049.0
2017,Oklahoma,Sheltered TH Homeless Individuals,374.0
2017,Oregon,Sheltered TH Homeless Individuals,1403.0
2017,Pennsylvania,Sheltered TH Homeless Individuals,1926.0
2017,PR,Sheltered TH Homeless Individuals,418.0
2017,Rhode Island,Sheltered TH Homeless Individuals,113.0
2017,South Carolina,Sheltered TH Homeless Individuals,433.0
2017,South Dakota,Sheltered TH Homeless Individuals,109.0
2017,Tennessee,Sheltered TH Homeless Individuals,1176.0
2017,Texas,Sheltered TH Homeless Individuals,1763.0
2017,Utah,Sheltered TH Homeless Individuals,261.0
2017,Virginia,Sheltered TH Homeless Individuals,454.0
2017,VI,Sheltered TH Homeless Individuals,35.0
2017,Vermont,Sheltered TH Homeless Individuals,149.0
2017,Washington,Sheltered TH Homeless Individuals,1734.0
2017,Wisconsin,Sheltered TH Homeless Individuals,505.0
2017,West Virginia,Sheltered TH Homeless Individuals,123.0
2017,Wyoming,Sheltered TH Homeless Individuals,90.0
2017,Total,Sheltered TH Homeless Individuals,50838.0
2017,Alaska,Sheltered SH Homeless Individuals,0.0
2017,Alabama,Sheltered SH Homeless Individuals,34.0
2017,Arkansas,Sheltered SH Homeless Individuals,0.0
2017,Arizona,Sheltered SH Homeless Individuals,36.0
2017,California,Sheltered SH Homeless Individuals,126.0
2017,Colorado,Sheltered SH Homeless Individuals,25.0
2017,Connecticut,Sheltered SH Homeless Individuals,0.0
2017,DC,Sheltered SH Homeless Individuals,0.0
2017,Delaware,Sheltered SH Homeless Individuals,0.0
2017,Florida,Sheltered SH Homeless Individuals,113.0
2017,Georgia,Sheltered SH Homeless Individuals,0.0
2017,GU,Sheltered SH Homeless Individuals,0.0
2017,Hawaii,Sheltered SH Homeless Individuals,25.0
2017,Iowa,Sheltered SH Homeless Individuals,0.0
2017,Idaho,Sheltered SH Homeless Individuals,0.0
2017,Illinois,Sheltered SH Homeless Individuals,75.0
2017,Indiana,Sheltered SH Homeless Individuals,44.0
2017,Kansas,Sheltered SH Homeless Individuals,6.0
2017,Kentucky,Sheltered SH Homeless Individuals,2.0
2017,Louisiana,Sheltered SH Homeless Individuals,37.0
2017,Massachusetts,Sheltered SH Homeless Individuals,77.0
2017,Maryland,Sheltered SH Homeless Individuals,77.0
2017,Maine,Sheltered SH Homeless Individuals,15.0
2017,Michigan,Sheltered SH Homeless Individuals,46.0
2017,Minnesota,Sheltered SH Homeless Individuals,0.0
2017,Missouri,Sheltered SH Homeless Individuals,33.0
2017,MP,Sheltered SH Homeless Individuals,0.0
2017,Mississippi,Sheltered SH Homeless Individuals,0.0
2017,Montana,Sheltered SH Homeless Individuals,0.0
2017,North Carolina,Sheltered SH Homeless Individuals,0.0
2017,North Dakota,Sheltered SH Homeless Individuals,0.0
2017,Nebraska,Sheltered SH Homeless Individuals,0.0
2017,New Hampshire,Sheltered SH Homeless Individuals,9.0
2017,New Jersey,Sheltered SH Homeless Individuals,22.0
2017,New Mexico,Sheltered SH Homeless Individuals,0.0
2017,Nevada,Sheltered SH Homeless Individuals,20.0
2017,New York,Sheltered SH Homeless Individuals,75.0
2017,Ohio,Sheltered SH Homeless Individuals,60.0
2017,Oklahoma,Sheltered SH Homeless Individuals,22.0
2017,Oregon,Sheltered SH Homeless Individuals,7.0
2017,Pennsylvania,Sheltered SH Homeless Individuals,170.0
2017,PR,Sheltered SH Homeless Individuals,26.0
2017,Rhode Island,Sheltered SH Homeless Individuals,0.0
2017,South Carolina,Sheltered SH Homeless Individuals,13.0
2017,South Dakota,Sheltered SH Homeless Individuals,0.0
2017,Tennessee,Sheltered SH Homeless Individuals,6.0
2017,Texas,Sheltered SH Homeless Individuals,71.0
2017,Utah,Sheltered SH Homeless Individuals,0.0
2017,Virginia,Sheltered SH Homeless Individuals,52.0
